emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,target_delinquent
3.0,OH,RENT,42000.0,0.63,0,32.0,0,12,3,5500,1075,0,0,56.0,0,0,0,3,15.0,3,0,1,5500,7,3,1,0,91.7,0,0,debt_consolidation,individual,2800,36,42000.0,0.63,0,0,0,0,23,0
10.0,CA,MORTGAGE,120000.0,21.4,0,999.0,0,22,11,478518,115079,0,0,999.0,0,0,3,3,999.0,11,0,3,25600,13,7,6,3,100.0,0,0,other,individual,5000,36,120000.0,21.4,1,1,1,0,14,0
10.0,MD,MORTGAGE,133000.0,20.86,0,999.0,4,26,9,369146,102943,0,0,999.0,0,0,3,4,3.0,9,0,0,7200,13,4,0,2,100.0,0,0,other,individual,32000,60,133000.0,20.86,1,1,0,0,10,0
10.0,NY,RENT,64934.0,18.55,1,12.0,0,20,8,47606,23663,0,0,999.0,0,0,3,3,18.0,8,0,2,7500,11,5,3,0,95.0,0,0,debt_consolidation,individual,9600,36,64934.0,18.55,0,1,0,0,14,0
0.0,MD,MORTGAGE,45000.0,25.07,0,41.0,2,26,17,210269,42282,0,0,41.0,0,2656,1,3,5.0,17,0,5,16700,21,15,11,1,96.0,0,0,debt_consolidation,individual,15000,60,45000.0,25.07,0,0,0,0,10,0
10.0,AZ,RENT,65000.0,30.72,0,999.0,1,21,8,86503,69109,0,0,999.0,0,0,2,6,6.0,8,0,2,6000,14,6,5,4,100.0,0,0,other,individual,14400,36,65000.0,30.72,1,1,0,0,13,0
5.0,TX,MORTGAGE,52000.0,22.52,0,999.0,2,25,17,265937,64636,0,0,999.0,0,0,13,2,8.0,17,0,3,25700,4,3,3,1,100.0,0,0,debt_consolidation,individual,10000,36,52000.0,22.52,1,1,0,0,9,0
2.0,AZ,RENT,22800.0,20.59,0,999.0,1,12,9,38750,22571,0,0,999.0,0,0,1,0,4.0,9,0,5,30000,10,8,6,0,100.0,0,0,debt_consolidation,individual,21000,36,22800.0,20.59,1,1,0,0,9,0
10.0,TX,MORTGAGE,152000.0,10.0,0,999.0,3,60,28,570815,78507,0,0,999.0,0,0,3,6,2.0,28,0,7,92300,36,23,9,4,100.0,0,0,home_improvement,individual,40000,36,152000.0,10.0,1,1,0,0,13,0
0.0,RI,OWN,37700.0,13.91,0,43.0,2,25,19,110117,109092,0,0,43.0,0,0,13,1,10.0,19,0,3,17900,7,5,4,0,68.0,0,0,credit_card,individual,10000,60,37700.0,13.91,0,0,0,0,22,0
10.0,PA,OWN,49300.0,14.0,0,999.0,0,21,12,92999,23329,0,0,999.0,0,104,1,2,14.0,12,0,3,13500,17,10,8,1,100.0,0,0,home_improvement,individual,1000,36,49300.0,14.0,1,1,0,0,17,0
10.0,FL,MORTGAGE,288000.0,33.54,0,999.0,5,43,22,1036893,547708,0,0,999.0,0,0,8,3,0.0,22,0,6,67200,19,13,12,4,100.0,0,0,home_improvement,individual,17150,36,288000.0,33.54,1,1,0,0,30,0
6.0,FL,RENT,65000.0,15.92,0,999.0,3,31,12,74464,19348,0,0,999.0,0,0,1,5,5.0,12,0,6,47500,20,10,7,0,100.0,0,0,debt_consolidation,individual,16000,36,65000.0,15.92,1,1,0,0,11,0
2.0,NY,MORTGAGE,90000.0,20.23,0,999.0,1,22,17,108057,42441,0,0,999.0,0,0,3,6,2.0,17,0,8,37400,17,13,11,2,100.0,0,0,credit_card,individual,24000,36,90000.0,20.23,1,1,0,0,17,0
6.0,KS,RENT,50000.0,24.27,0,999.0,2,43,10,43100,21464,0,1,999.0,0,0,2,6,5.0,8,0,3,18300,33,8,4,0,100.0,0,1,major_purchase,individual,20000,36,50000.0,24.27,1,1,0,1,38,0
2.0,NY,RENT,72000.0,14.18,0,999.0,3,17,14,66400,40556,0,0,999.0,0,0,7,4,0.0,14,0,2,10000,10,7,4,0,100.0,0,0,other,individual,28000,36,72000.0,14.18,1,1,0,0,4,0
2.0,OK,RENT,54500.0,24.64,0,79.0,4,15,9,100282,68742,0,1,999.0,0,0,3,6,0.0,9,0,2,24800,7,6,3,1,93.3,0,1,debt_consolidation,joint,25000,60,70500.0,22.96,0,1,0,0,9,0
10.0,CA,RENT,36433.0,26.93,0,999.0,0,19,10,46780,22379,0,0,999.0,0,0,1,5,19.0,10,0,0,9500,16,8,1,0,100.0,0,0,debt_consolidation,individual,6000,36,36433.0,26.93,1,1,0,0,12,0
6.0,NC,OWN,68000.0,25.16,0,999.0,0,33,15,150211,82246,0,0,999.0,0,0,4,4,999.0,15,0,4,40100,20,11,7,2,100.0,0,0,debt_consolidation,individual,40000,60,68000.0,25.16,1,1,1,1,27,0
10.0,TX,MORTGAGE,20000.0,11.28,0,999.0,2,9,5,38700,8161,0,1,999.0,0,0,0,1,0.0,5,0,1,35500,6,5,2,0,100.0,0,1,debt_consolidation,joint,15000,36,340000.0,11.62,1,1,0,0,7,1
4.0,AZ,RENT,70000.0,19.98,0,999.0,1,21,18,117423,46228,0,1,999.0,0,0,4,4,12.0,18,0,8,61600,15,14,10,0,100.0,0,1,debt_consolidation,individual,15000,36,70000.0,19.98,1,1,0,0,10,0
1.0,MN,OWN,80000.0,9.29,0,999.0,0,11,5,22600,19502,0,0,999.0,0,0,0,0,999.0,5,0,4,21600,7,5,4,0,100.0,0,0,debt_consolidation,individual,25000,36,80000.0,9.29,1,1,1,0,12,0
10.0,VA,MORTGAGE,130000.0,17.28,0,31.0,2,28,10,800792,234410,0,0,40.0,0,0,2,5,7.0,10,0,3,22800,17,6,5,3,75.0,0,0,debt_consolidation,individual,10000,36,130000.0,17.28,0,0,0,0,19,0
4.0,MD,RENT,55000.0,24.22,7,23.0,0,36,29,152164,153081,0,0,43.0,0,0,20,3,20.0,29,0,3,14200,12,9,4,0,77.8,0,0,debt_consolidation,individual,15000,60,55000.0,24.22,0,0,0,0,15,0
10.0,WA,MORTGAGE,156000.0,29.99,0,999.0,2,48,23,710297,170966,0,0,999.0,0,0,5,4,8.0,23,0,10,218100,24,17,10,4,100.0,0,0,debt_consolidation,individual,30000,36,156000.0,29.99,1,1,0,0,28,0
6.0,OR,MORTGAGE,40000.0,27.78,0,999.0,1,16,8,502520,107401,0,0,999.0,0,0,0,2,11.0,8,0,3,32600,11,7,5,2,100.0,0,0,debt_consolidation,joint,25000,60,110000.0,12.15,1,1,0,0,13,0
10.0,OH,OWN,90000.0,11.47,3,9.0,16,64,26,301532,45872,0,0,999.0,0,0,2,16,2.0,26,0,1,53600,37,23,2,3,95.3,0,0,other,individual,28000,60,90000.0,11.47,0,1,0,0,10,0
9.0,OH,MORTGAGE,79000.0,25.49,0,999.0,0,22,13,187641,35532,0,0,999.0,0,0,3,1,16.0,13,0,3,34500,11,9,4,2,100.0,0,0,credit_card,individual,25000,60,79000.0,25.49,1,1,0,0,20,0
10.0,MA,RENT,59000.0,16.11,0,999.0,0,11,8,71920,43473,0,0,999.0,0,0,1,2,999.0,8,0,4,28600,8,7,5,0,100.0,0,0,credit_card,individual,13000,36,59000.0,16.11,1,1,1,0,14,0
10.0,SC,MORTGAGE,50000.0,34.09,0,32.0,2,22,8,96279,57413,0,1,32.0,0,2297,2,3,5.0,8,0,1,15800,12,6,3,3,95.5,1,0,debt_consolidation,individual,10000,36,50000.0,34.09,0,0,0,0,17,0
10.0,CO,RENT,38000.0,11.5,0,999.0,9,21,9,16600,4447,0,1,999.0,0,244,1,5,1.0,9,0,1,9400,8,6,1,0,100.0,0,1,other,individual,2000,36,38000.0,11.5,1,1,0,0,10,0
6.0,SC,OWN,18000.0,28.0,0,999.0,1,21,16,54000,9012,0,0,999.0,0,0,1,11,3.0,16,0,4,29000,16,15,9,0,100.0,0,0,debt_consolidation,individual,10000,36,18000.0,28.0,1,1,0,1,28,0
10.0,MI,OWN,54000.0,17.18,0,999.0,0,21,13,33200,16683,0,0,999.0,0,496,2,3,14.0,13,0,6,12100,14,11,10,0,100.0,0,0,debt_consolidation,individual,7000,36,54000.0,17.18,1,1,0,0,8,0
8.0,FL,MORTGAGE,112000.0,11.7,0,999.0,2,10,9,386405,44682,0,0,999.0,0,0,1,3,8.0,9,0,4,43300,7,7,4,1,100.0,0,0,debt_consolidation,individual,30000,60,112000.0,11.7,1,1,0,0,9,0
8.0,CA,OWN,85000.0,9.83,0,999.0,1,18,11,365500,29582,0,0,999.0,0,0,1,4,1.0,11,0,6,98600,13,9,7,2,100.0,0,0,debt_consolidation,individual,20000,36,85000.0,9.83,1,1,0,0,23,0
6.0,MS,OWN,25200.0,28.52,0,999.0,1,8,8,30999,13952,0,0,999.0,0,0,1,1,5.0,8,0,4,8500,7,7,6,0,100.0,0,0,debt_consolidation,individual,10000,36,25200.0,28.52,1,1,0,1,2,0
4.0,CO,RENT,49000.0,21.41,0,48.0,3,59,37,146798,120958,0,0,48.0,0,0,16,8,4.0,37,0,7,33100,29,21,15,0,89.8,0,0,credit_card,individual,7000,36,49000.0,21.41,0,0,0,0,11,0
10.0,MN,RENT,68000.0,26.83,0,999.0,3,30,20,73978,38644,0,1,999.0,0,0,2,6,3.0,20,0,6,19700,24,18,14,0,100.0,0,1,debt_consolidation,individual,23000,60,68000.0,26.83,1,1,0,0,9,0
1.0,CA,RENT,48000.0,16.79,0,999.0,2,7,6,27643,16562,0,0,999.0,0,0,1,2,6.0,6,0,3,12000,6,5,5,0,100.0,0,0,debt_consolidation,individual,20000,60,48000.0,16.79,1,1,0,0,2,0
10.0,CA,RENT,289000.0,13.22,0,43.0,0,30,10,125664,107113,0,0,999.0,0,0,0,2,999.0,10,0,4,37800,24,9,6,0,100.0,0,0,credit_card,individual,35000,60,289000.0,13.22,0,1,1,0,20,0
10.0,OR,RENT,69860.0,13.0,1,11.0,0,30,13,73576,38767,0,0,11.0,0,0,1,2,18.0,13,0,4,27500,28,12,5,0,93.3,0,0,debt_consolidation,individual,10000,60,69860.0,13.0,0,0,0,0,15,0
10.0,IN,OWN,60000.0,37.5,0,999.0,0,24,6,149674,125272,0,0,999.0,0,0,3,4,13.0,6,0,1,16000,8,3,1,1,100.0,0,0,credit_card,individual,10000,36,60000.0,37.5,1,1,0,0,16,0
8.0,NY,RENT,86000.0,8.47,0,999.0,1,21,14,34800,18620,0,0,999.0,0,0,0,6,10.0,14,0,8,21100,21,14,13,0,100.0,0,0,debt_consolidation,individual,15000,36,86000.0,8.47,1,1,0,0,8,0
5.0,IL,MORTGAGE,75000.0,19.78,4,5.0,0,56,11,496716,115133,0,0,67.0,0,0,2,5,15.0,11,0,4,26500,17,8,4,4,85.7,0,0,home_improvement,individual,6000,36,75000.0,19.78,0,0,0,0,10,0
7.0,NY,RENT,30000.0,28.81,1,18.0,1,35,16,46200,9647,0,0,18.0,0,370,0,3,0.0,16,0,5,26500,34,16,7,0,97.1,0,0,debt_consolidation,individual,6000,36,30000.0,28.81,0,0,0,0,16,0
10.0,NY,MORTGAGE,105000.0,21.97,0,999.0,3,16,7,472489,55195,0,0,999.0,0,0,4,2,11.0,7,0,1,10000,5,2,2,3,100.0,0,0,debt_consolidation,individual,13650,60,105000.0,21.97,1,1,0,0,11,0
8.0,CO,MORTGAGE,110000.0,16.31,0,65.0,1,19,6,478157,73780,0,0,72.0,0,320,2,5,12.0,6,0,3,19500,8,3,3,3,84.2,0,0,debt_consolidation,individual,20000,36,110000.0,16.31,0,0,0,0,13,0
10.0,NV,OWN,44000.0,3.25,0,999.0,1,18,8,213400,3165,0,0,999.0,0,0,0,3,4.0,8,0,3,22800,11,7,3,4,100.0,0,0,debt_consolidation,individual,10000,36,44000.0,3.25,1,1,0,0,10,0
10.0,TX,MORTGAGE,108000.0,28.65,0,999.0,4,49,14,369729,110667,0,0,999.0,0,0,3,5,0.0,14,0,7,69800,14,9,7,1,100.0,0,0,debt_consolidation,individual,35725,36,108000.0,28.65,1,1,0,0,17,0
5.0,PA,MORTGAGE,55000.0,23.13,0,67.0,0,38,7,92557,84932,0,0,67.0,0,0,4,3,16.0,7,0,1,4600,8,3,2,2,72.2,0,0,other,individual,3000,36,55000.0,23.13,0,0,0,0,10,0
0.0,CA,RENT,55000.0,41.72,1,13.0,2,14,11,146629,137231,0,0,999.0,0,0,6,2,10.0,11,0,3,19900,7,5,3,0,85.7,0,0,debt_consolidation,joint,12000,36,149000.0,15.4,0,1,0,0,23,0
6.0,WI,MORTGAGE,25000.0,11.59,1,9.0,2,25,9,98950,4597,0,0,42.0,0,4793,0,6,0.0,9,0,3,7200,17,8,7,5,75.0,0,0,other,individual,10000,36,25000.0,11.59,0,0,0,1,38,0
10.0,CA,RENT,55000.0,25.53,0,999.0,2,27,13,84427,24340,0,0,999.0,0,0,1,4,8.0,13,0,2,33400,23,11,6,0,100.0,0,0,credit_card,individual,12000,36,55000.0,25.53,1,1,0,0,12,0
10.0,WI,RENT,76000.0,28.52,0,41.0,2,37,15,121610,50101,0,0,999.0,0,0,6,8,8.0,15,0,6,40800,11,9,6,3,97.3,0,0,car,individual,4600,36,76000.0,28.52,0,1,0,0,15,0
0.0,TX,RENT,35000.0,17.42,0,999.0,2,15,11,106233,34328,0,0,999.0,0,0,4,7,5.0,11,0,0,69900,7,7,0,1,100.0,0,0,major_purchase,individual,13000,60,35000.0,17.42,1,1,0,0,7,0
3.0,LA,OWN,37540.0,26.28,0,999.0,2,6,6,43974,35883,0,0,999.0,0,141,1,2,9.0,6,0,0,1000,5,5,2,0,100.0,0,0,credit_card,individual,10000,36,37540.0,26.28,1,1,0,0,1,0
9.0,NC,MORTGAGE,62628.0,23.97,0,47.0,3,18,10,154926,41367,0,0,49.0,0,0,4,3,4.0,10,0,4,31700,8,5,5,1,88.9,0,0,home_improvement,individual,5700,36,62628.0,23.97,0,0,0,0,28,0
10.0,PA,OWN,41000.0,10.1,0,999.0,0,5,3,19217,4852,0,1,999.0,0,0,1,0,999.0,3,0,1,7500,3,2,1,0,100.0,0,1,home_improvement,individual,10000,36,41000.0,10.1,1,1,1,0,7,0
9.0,NC,RENT,62000.0,17.42,0,999.0,0,19,9,64167,21465,0,0,999.0,0,150,2,3,17.0,9,0,3,14600,15,7,3,0,100.0,0,0,debt_consolidation,individual,15000,36,62000.0,17.42,1,1,0,0,20,0
0.0,CA,RENT,10000.0,20.77,0,999.0,0,9,4,9400,4191,0,0,999.0,0,1139,1,1,18.0,4,0,1,3700,4,3,3,0,100.0,0,0,credit_card,individual,5600,36,10000.0,20.77,1,1,0,0,7,0
10.0,TX,RENT,48000.0,18.8,0,999.0,0,18,11,40214,25375,0,0,999.0,0,0,1,1,15.0,11,0,1,3700,11,10,4,0,94.4,0,0,credit_card,individual,11000,60,48000.0,18.8,1,1,0,0,14,0
10.0,MA,MORTGAGE,108000.0,8.2,1,17.0,0,28,15,148080,23545,0,0,48.0,0,0,0,2,15.0,15,0,5,30000,19,13,8,3,82.1,0,0,debt_consolidation,individual,25000,60,108000.0,8.2,0,0,0,0,19,0
4.0,IN,MORTGAGE,140000.0,14.46,0,999.0,5,25,8,249437,78134,0,0,999.0,0,116,2,2,4.0,8,0,2,34000,14,5,3,3,100.0,0,0,debt_consolidation,individual,25000,36,140000.0,14.46,1,1,0,0,30,0
10.0,NJ,RENT,70000.0,16.58,0,999.0,4,13,7,52095,40634,0,0,999.0,0,0,0,2,3.0,7,0,5,47800,9,6,6,2,92.0,0,0,credit_card,individual,5000,36,70000.0,16.58,1,1,0,0,9,0
5.0,FL,MORTGAGE,55000.0,3.51,0,61.0,2,11,9,161511,3872,1,0,61.0,0,1305,0,4,5.0,9,0,2,4800,6,6,5,2,90.9,0,0,debt_consolidation,individual,7000,36,55000.0,3.51,0,0,0,0,26,0
0.0,FL,MORTGAGE,100000.0,20.71,0,36.0,2,41,17,117034,82330,0,0,48.0,0,922,5,18,6.0,17,0,1,15900,17,12,2,0,95.1,0,0,debt_consolidation,individual,35000,60,100000.0,20.71,0,0,0,0,9,0
3.0,NY,RENT,90000.0,6.53,0,999.0,2,37,16,65900,32898,0,0,999.0,0,0,10,3,5.0,16,0,5,38400,14,6,5,0,100.0,0,0,debt_consolidation,individual,12000,36,90000.0,6.53,1,1,0,0,8,0
6.0,NJ,RENT,65000.0,19.68,0,79.0,1,12,10,72447,38079,0,0,999.0,0,0,2,1,1.0,10,0,5,26900,9,8,5,0,91.7,0,0,other,joint,40000,36,168000.0,18.03,0,1,0,1,11,0
10.0,MA,MORTGAGE,150000.0,9.86,0,24.0,1,39,10,801603,32279,0,0,999.0,0,0,1,6,6.0,10,0,2,22500,28,8,2,5,97.4,0,0,credit_card,individual,20000,60,150000.0,9.86,0,1,0,0,24,0
3.0,CT,OWN,20000.0,12.02,0,999.0,3,5,5,25377,8835,0,0,999.0,0,0,1,4,6.0,5,0,1,3000,3,3,1,0,100.0,0,0,debt_consolidation,joint,3500,36,28000.0,30.65,1,1,0,0,3,0
7.0,NC,MORTGAGE,50000.0,27.48,0,999.0,3,15,8,217915,48325,0,0,999.0,0,0,2,2,5.0,8,0,2,20500,10,5,5,3,100.0,0,0,other,individual,2500,36,50000.0,27.48,1,1,0,0,7,0
2.0,VA,MORTGAGE,190000.0,11.53,1,9.0,2,27,9,588731,89939,0,0,56.0,0,0,4,3,9.0,9,0,3,48000,9,4,3,9,92.6,0,0,credit_card,individual,15000,60,190000.0,11.53,0,0,0,0,20,0
4.0,KS,RENT,72000.0,5.55,2,8.0,0,36,14,18400,5903,1,1,8.0,0,436,0,6,13.0,14,0,5,6700,32,14,10,0,82.9,0,1,debt_consolidation,individual,10000,36,72000.0,5.55,0,0,0,0,15,0
1.0,NY,MORTGAGE,50000.0,19.18,0,999.0,1,34,17,210400,105752,0,0,999.0,0,0,14,3,5.0,17,0,1,2500,8,2,1,2,100.0,0,0,credit_card,joint,12000,36,90000.0,19.29,1,1,0,0,9,0
10.0,PA,MORTGAGE,75000.0,26.62,0,44.0,5,30,16,302450,80598,0,0,999.0,0,0,2,5,9.0,16,0,4,26000,21,13,9,2,96.7,0,0,credit_card,individual,14000,36,75000.0,26.62,0,1,0,0,31,0
9.0,MA,MORTGAGE,100000.0,29.43,0,37.0,0,28,9,471400,93782,0,0,42.0,0,0,4,3,13.0,9,0,4,33700,13,4,4,6,92.9,0,0,debt_consolidation,individual,10500,36,100000.0,29.43,0,0,0,0,21,0
5.0,CO,RENT,60000.0,8.16,0,999.0,0,7,7,37269,11563,0,1,999.0,0,0,1,2,999.0,7,0,3,23400,6,6,3,0,100.0,0,1,debt_consolidation,individual,10000,36,60000.0,8.16,1,1,1,0,5,0
6.0,NE,RENT,17000.0,18.15,2,16.0,0,17,9,14000,8399,0,0,16.0,0,0,0,2,999.0,9,0,4,6200,14,9,6,0,82.4,0,0,credit_card,individual,10200,36,17000.0,18.15,0,0,1,1,8,0
9.0,DE,OWN,42000.0,16.41,0,999.0,2,18,14,26400,13506,0,0,999.0,0,400,0,12,8.0,14,0,7,13700,15,13,8,0,100.0,0,0,debt_consolidation,individual,10000,36,42000.0,16.41,1,1,0,0,2,0
6.0,CA,MORTGAGE,80000.0,15.71,0,64.0,1,20,7,494249,29632,0,0,78.0,0,914,2,1,2.0,7,0,1,6900,4,4,2,1,94.1,0,0,debt_consolidation,individual,15000,60,80000.0,15.71,0,0,0,1,11,0
1.0,CO,RENT,69000.0,22.75,0,999.0,0,12,9,72548,68745,0,0,999.0,0,0,6,5,999.0,9,0,1,7000,5,3,2,0,100.0,0,0,debt_consolidation,individual,25200,36,69000.0,22.75,1,1,1,0,7,0
8.0,CO,MORTGAGE,75000.0,13.58,0,999.0,3,37,22,374459,31849,0,0,999.0,0,0,1,3,4.0,22,0,4,74900,29,20,6,3,100.0,0,0,credit_card,individual,5000,36,75000.0,13.58,1,1,0,0,9,0
10.0,NY,MORTGAGE,156000.0,8.04,1,7.0,4,34,16,403241,14531,0,0,62.0,0,0,2,4,1.0,16,0,7,31300,21,13,7,2,79.4,0,0,debt_consolidation,individual,12000,36,156000.0,8.04,0,0,0,0,23,0
5.0,DE,MORTGAGE,55000.0,9.54,0,999.0,5,29,16,86250,11315,0,0,999.0,0,0,4,4,0.0,16,0,7,49800,19,12,10,0,100.0,0,0,major_purchase,individual,4000,36,55000.0,9.54,1,1,0,0,20,0
10.0,CA,MORTGAGE,128000.0,33.76,0,79.0,6,21,12,307227,230948,0,1,999.0,0,0,9,7,5.0,12,0,1,9500,6,3,2,0,95.2,0,1,other,individual,36000,60,128000.0,33.76,0,1,0,0,27,0
2.0,MN,MORTGAGE,70000.0,26.71,0,999.0,5,20,7,403551,63412,0,0,999.0,0,0,4,5,4.0,7,0,1,18800,8,2,2,3,100.0,0,0,debt_consolidation,joint,6000,36,150000.0,21.42,1,1,0,0,28,0
8.0,PA,OWN,66000.0,17.69,0,999.0,0,10,6,58150,42177,0,0,999.0,0,0,4,5,999.0,6,0,1,4500,5,2,2,0,100.0,0,0,other,individual,1200,36,66000.0,17.69,1,1,1,0,11,0
0.0,WA,MORTGAGE,110000.0,6.09,0,44.0,4,21,8,401114,14708,0,0,999.0,0,0,1,7,1.0,8,0,2,13000,16,6,3,1,85.0,0,0,other,individual,10000,36,110000.0,6.09,0,1,0,0,8,0
6.0,FL,MORTGAGE,31656.0,22.22,0,57.0,2,17,8,143817,34545,0,0,57.0,0,0,2,8,1.0,8,0,2,9400,8,5,3,1,82.4,0,0,debt_consolidation,individual,17950,36,31656.0,22.22,0,0,0,1,11,0
10.0,KY,MORTGAGE,47595.0,64.47,1,16.0,7,37,12,337338,148960,0,0,999.0,0,0,5,5,4.0,12,0,1,47300,22,6,1,3,97.3,0,0,debt_consolidation,joint,14000,36,108954.0,34.99,0,1,0,0,28,0
5.0,MI,MORTGAGE,106000.0,15.66,0,999.0,4,30,15,70318,30383,0,1,999.0,0,0,2,3,0.0,15,0,4,18900,19,12,7,0,100.0,0,1,debt_consolidation,individual,11000,36,106000.0,15.66,1,1,0,0,19,0
3.0,AZ,MORTGAGE,96800.0,13.2,0,999.0,0,13,7,250671,72095,0,0,999.0,0,0,0,1,999.0,7,0,3,41500,6,5,4,5,100.0,0,0,debt_consolidation,individual,40000,36,96800.0,13.2,1,1,1,0,13,0
10.0,FL,RENT,43000.0,19.26,0,62.0,6,12,5,38362,34783,0,0,62.0,0,0,1,3,6.0,5,0,3,4700,7,4,3,0,83.3,0,0,other,individual,25000,60,43000.0,19.26,0,0,0,0,12,0
3.0,AL,MORTGAGE,70000.0,21.98,0,999.0,2,26,9,204775,58794,0,0,999.0,0,0,2,2,1.0,9,0,3,37800,13,6,5,7,100.0,0,0,major_purchase,individual,1800,36,70000.0,21.98,1,1,0,0,32,0
6.0,MI,MORTGAGE,75000.0,22.16,0,30.0,4,30,11,220515,52779,0,0,999.0,0,0,2,3,6.0,11,0,6,43100,16,6,6,4,86.7,0,0,debt_consolidation,individual,7200,36,75000.0,22.16,0,1,0,1,35,0
6.0,NY,RENT,61400.0,11.83,0,999.0,1,16,9,45375,19154,0,0,999.0,0,0,1,3,8.0,9,0,3,17500,13,8,5,0,100.0,0,0,debt_consolidation,individual,8000,36,61400.0,11.83,1,1,0,0,7,0
3.0,CA,RENT,90000.0,22.68,0,999.0,0,19,8,142940,124052,0,0,999.0,0,238,4,0,999.0,8,0,2,21000,6,4,3,0,100.0,0,0,credit_card,individual,14000,36,90000.0,22.68,1,1,1,0,8,0
1.0,TX,RENT,50000.0,20.93,0,999.0,0,32,15,231172,33748,0,0,999.0,0,0,1,1,23.0,15,0,5,41800,24,13,7,3,100.0,0,0,major_purchase,individual,21000,60,50000.0,20.93,1,1,0,0,12,0
1.0,NC,RENT,31000.0,17.42,0,50.0,0,28,14,13561,5163,0,0,50.0,0,0,1,5,16.0,14,0,2,1800,27,13,7,0,82.1,0,0,credit_card,individual,10000,36,31000.0,17.42,0,0,0,0,10,0
3.0,CA,RENT,78000.0,16.51,0,999.0,0,9,8,64090,45877,0,0,999.0,0,0,3,2,18.0,8,0,4,31700,6,5,4,0,100.0,0,0,credit_card,individual,20000,36,78000.0,16.51,1,1,0,0,7,0
7.0,ND,MORTGAGE,130000.0,14.76,0,999.0,4,32,6,352465,70005,1,0,999.0,0,817,2,4,6.0,6,0,2,21000,13,2,2,3,100.0,0,0,home_improvement,individual,30000,36,130000.0,14.76,1,1,0,0,10,0
1.0,FL,MORTGAGE,122000.0,24.01,0,999.0,1,30,13,498195,73112,0,0,999.0,0,0,2,7,12.0,13,0,6,46700,21,10,10,3,100.0,0,0,debt_consolidation,individual,18000,36,122000.0,24.01,1,1,0,0,23,0
10.0,FL,OWN,57000.0,2.58,0,999.0,1,41,17,320111,555,0,0,999.0,0,0,0,3,11.0,17,0,4,76000,31,15,6,2,100.0,0,0,house,individual,28000,36,57000.0,2.58,1,1,0,0,16,0
1.0,DE,RENT,82000.0,18.35,0,999.0,4,29,18,110867,48251,0,0,999.0,0,316,2,6,1.0,18,0,4,55700,21,16,6,0,100.0,0,0,debt_consolidation,individual,35000,60,82000.0,18.35,1,1,0,0,7,0
5.0,TX,MORTGAGE,50000.0,30.96,1,20.0,0,48,25,239445,43659,0,0,999.0,0,3604,7,4,13.0,25,0,3,62400,29,17,6,2,97.9,0,0,debt_consolidation,individual,12000,36,50000.0,30.96,0,1,0,0,19,0
10.0,CA,RENT,74000.0,14.26,0,999.0,4,39,22,43100,26729,0,1,999.0,0,0,2,4,0.0,22,0,8,25200,32,20,8,1,100.0,0,1,debt_consolidation,individual,18000,36,74000.0,14.26,1,1,0,0,13,0
2.0,WI,RENT,48000.0,21.85,0,999.0,0,12,10,49000,43168,0,0,999.0,0,0,6,0,18.0,10,0,3,17000,4,4,4,0,100.0,0,0,debt_consolidation,joint,30000,60,110000.0,23.36,1,1,0,0,8,0
10.0,NJ,RENT,25000.0,8.68,0,999.0,0,8,7,25500,8146,0,0,999.0,0,0,0,3,999.0,7,0,5,25500,8,7,5,0,100.0,0,0,other,individual,14000,60,25000.0,8.68,1,1,1,0,11,1
9.0,CA,MORTGAGE,140000.0,11.16,0,999.0,0,20,12,464400,51379,0,0,999.0,0,0,1,2,18.0,12,0,5,96800,12,10,7,2,100.0,0,0,credit_card,individual,36000,36,140000.0,11.16,1,1,0,0,24,0
10.0,GA,MORTGAGE,45000.0,25.47,0,999.0,0,20,8,82137,40021,0,0,999.0,0,0,2,3,999.0,8,0,2,18600,7,6,3,0,100.0,0,0,home_improvement,individual,5500,36,45000.0,25.47,1,1,1,0,15,0
10.0,CA,RENT,49000.0,23.22,0,26.0,0,44,22,358026,63446,0,0,999.0,0,0,3,13,13.0,22,0,7,46900,34,18,10,1,97.7,0,0,debt_consolidation,individual,16000,60,49000.0,23.22,0,1,0,0,10,0
6.0,CO,MORTGAGE,70000.0,20.44,0,30.0,0,33,7,121870,70271,0,0,30.0,0,0,2,1,999.0,7,0,1,19500,15,5,1,2,97.0,0,0,debt_consolidation,individual,40000,36,70000.0,20.44,0,0,1,1,17,0
2.0,NY,RENT,40000.0,22.05,0,34.0,1,24,17,61196,46368,0,0,999.0,0,0,9,6,9.0,17,0,4,14600,15,8,5,0,95.8,0,0,credit_card,individual,10000,36,40000.0,22.05,0,1,0,0,12,0
